22.2933	1.0900
23.3733	1.0800
24.4367	1.0633
25.4867	1.0500
26.5467	1.0600
27.6200	1.0733
28.6833	1.0633
29.7400	1.0567
30.8100	1.0700
31.8800	1.0700
32.9633	1.0833
34.0267	1.0633
35.0567	1.0300
36.0767	1.0200
37.1400	1.0633
38.2567	1.1167
39.3567	1.1000
40.3767	1.0200
41.4400	1.0633
42.4700	1.0300
43.5000	1.0300
44.6233	1.1233
45.7533	1.1300
46.8300	1.0767
47.8367	1.0067
48.9667	1.1300
50.0200	1.0533
51.1167	1.0967
52.1800	1.0633
53.2033	1.0233
54.2733	1.0700
55.3567	1.0833
56.4200	1.0633
57.5433	1.1233
58.6367	1.0933
59.7100	1.0733
60.8300	1.1200
61.8500	1.0200
62.9800	1.1300
64.0567	1.0767
65.0467	0.9900
66.1467	1.1000
67.1700	1.0233
68.2367	1.0667
69.3233	1.0867
70.4367	1.1133
71.5200	1.0833
72.6400	1.1200
73.7033	1.0633
74.7733	1.0700
75.8267	1.0533
76.9067	1.0800
77.9433	1.0367
78.9900	1.0467
80.0233	1.0333
81.1633	1.1400
82.1967	1.0333
83.2700	1.0733
84.3567	1.0867
85.5100	1.1533
86.5033	0.9933
87.9433	1.4400
89.0233	1.0800
90.2067	1.1833
91.3033	1.0967
92.4200	1.1167
93.4700	1.0500
94.5767	1.1067
95.6700	1.0933
96.7600	1.0900
97.7733	1.0133
98.8233	1.0500
99.8567	1.0333
100.8600	1.0033
101.9633	1.1033
103.0200	1.0567
104.0233	1.0033
105.1133	1.0900
106.0967	0.9833
107.1400	1.0433
108.1833	1.0433
109.1800	0.9967
110.2267	1.0467
111.2333	1.0067
112.3500	1.1167
113.3933	1.0433
114.4900	1.0967
115.5233	1.0333
116.5967	1.0733
117.6467	1.0500
118.6733	1.0267
119.7567	1.0833
120.8133	1.0567
121.8367	1.0233
122.8667	1.0300
123.9400	1.0733
125.0133	1.0733
126.0567	1.0433
127.0500	0.9933
128.1100	1.0600
129.1133	1.0033
130.1200	1.0067
131.1767	1.0567
132.2100	1.0333
133.1967	0.9867
134.2433	1.0467
135.2833	1.0400
136.3133	1.0300
137.3667	1.0533
138.4133	1.0467
139.4767	1.0633
140.5433	1.0667
141.6033	1.0600
142.6467	1.0433
143.6867	1.0400
144.6967	1.0100
145.7233	1.0267
146.7767	1.0533
147.7967	1.0200
148.8667	1.0700
149.9433	1.0767
150.9733	1.0300
152.0000	1.0267
153.0433	1.0433
154.0800	1.0367
155.1300	1.0500
156.2567	1.1267
157.3367	1.0800
158.3933	1.0567
159.4667	1.0733
160.6267	1.1600
161.6000	0.9733
162.7467	1.1467
164.1033	1.3567
165.2300	1.1267
166.3267	1.0967
167.3933	1.0667
168.5333	1.1400
169.6700	1.1367
170.7700	1.1000
171.8067	1.0367
172.8900	1.0833
173.9333	1.0433
175.0133	1.0800
176.1333	1.1200
177.2467	1.1133
178.2900	1.0433
179.2900	1.0000
180.2833	0.9933
181.3133	1.0300
182.3433	1.0300
183.4200	1.0767
184.5033	1.0833
185.5533	1.0500
186.6467	1.0933
187.6667	1.0200
188.7233	1.0567
189.7700	1.0467
190.7567	0.9867
191.7967	1.0400
192.8400	1.0433
193.8400	1.0000
194.8933	1.0533
195.8967	1.0033
196.9233	1.0267
197.9700	1.0467
199.0400	1.0700
200.0900	1.0500
201.1300	1.0400
202.1967	1.0667
203.2467	1.0500
204.2700	1.0233
205.2800	1.0100
206.3533	1.0733
207.3733	1.0200
208.3833	1.0100
209.4100	1.0267
210.4833	1.0733
211.5000	1.0167
212.5533	1.0533
213.6300	1.0767
214.7167	1.0867
215.7633	1.0467
216.7967	1.0333
217.8000	1.0033
218.8567	1.0567
219.8767	1.0200
220.9100	1.0333
221.9500	1.0400
222.9933	1.0433
224.0067	1.0133
225.0600	1.0533
226.1233	1.0633
227.1433	1.0200
228.2033	1.0600
229.2667	1.0633
230.3167	1.0500
231.3867	1.0700
232.4633	1.0767
233.5100	1.0467
234.5100	1.0000
235.6200	1.1100
236.8033	1.1833
237.9367	1.1333
238.7800	0.8433
239.9467	1.1667
241.0500	1.1033
242.1567	1.1067
243.2233	1.0667
244.2400	1.0167
245.2833	1.0433
246.3000	1.0167
247.3467	1.0467
248.3700	1.0233
249.3767	1.0067
250.4367	1.0600
251.4500	1.0133
252.4567	1.0067
253.4733	1.0167
254.4900	1.0167
255.5333	1.0433
256.6000	1.0667
257.6100	1.0100
258.7000	1.0900
259.7800	1.0800
260.8200	1.0400
261.8600	1.0400
262.8800	1.0200
263.9200	1.0400
264.9700	1.0500
266.0233	1.0533
267.0400	1.0167
268.0567	1.0167
269.1367	1.0800
270.1667	1.0300
271.2700	1.1033
272.3433	1.0733
273.3533	1.0100
274.4033	1.0500
275.4667	1.0633
276.5067	1.0400
277.5100	1.0033
278.5100	1.0000
279.5733	1.0633
280.6033	1.0300
281.5900	0.9867
282.6467	1.0567
283.7033	1.0567
284.7567	1.0533
285.8100	1.0533
286.8233	1.0133
287.8333	1.0100
288.8900	1.0567
289.9667	1.0767
291.0100	1.0433
292.1000	1.0900
293.1633	1.0633
294.2367	1.0733
295.2900	1.0533
296.3000	1.0100
297.3467	1.0467
298.3633	1.0167
299.4067	1.0433
