30.023	1.000
31.023	1.010
32.033	1.037
33.070	1.033
34.103	1.017
35.120	1.003
36.123	1.007
37.130	1.037
38.167	1.040
39.207	1.017
40.223	1.007
41.230	1.030
42.260	1.020
43.280	1.027
44.307	1.050
45.357	1.053
46.410	1.043
47.453	1.070
48.523	1.053
49.577	1.033
50.610	1.027
51.637	1.037
52.673	1.023
53.697	1.047
54.743	1.043
55.787	1.033
56.820	1.047
57.867	1.037
58.903	1.050
59.953	1.087
61.040	1.047
62.087	1.050
63.137	1.040
64.177	1.070
65.247	1.020
66.267	1.037
67.303	1.047
68.350	1.017
69.367	1.030
70.397	1.060
71.457	1.057
72.513	1.053
73.567	1.030
74.597	1.037
75.633	1.067
76.700	0.997
77.697	1.030
78.727	1.043
79.770	1.053
80.823	1.043
81.867	1.040
82.907	1.043
83.950	1.057
85.007	1.050
86.057	1.047
87.103	1.023
88.127	1.040
89.167	1.060
90.227	1.050
91.277	1.053
92.330	1.047
93.377	1.057
94.433	1.060
95.493	1.047
96.540	1.040
97.580	1.083
98.663	1.057
99.720	1.027
100.747	1.073
101.820	1.033
102.853	1.030
103.883	1.053
104.937	1.037
105.973	1.033
107.007	1.020
108.027	1.047
109.073	1.063
110.137	1.047
111.183	1.040
112.223	1.023
113.247	1.057
114.303	1.017
115.320	1.030
116.350	1.023
117.373	1.040
118.413	1.043
119.457	1.053
120.510	1.047
121.557	1.047
122.603	1.040
123.643	1.033
124.677	1.017
125.693	1.027
126.720	1.020
127.740	1.010
128.750	1.020
129.770	1.007
130.777	1.017
131.793	1.020
132.813	1.033
133.847	0.987
134.833	1.010
135.843	1.020
136.863	1.047
137.910	1.057
138.967	1.023
139.990	1.027
141.017	1.040
142.057	1.030
143.087	1.080
144.167	1.053
145.220	1.023
146.243	1.070
147.313	1.070
148.383	1.083
149.467	1.060
150.527	1.027
151.553	1.017
152.570	1.030
153.600	1.043
154.643	1.023
155.667	1.033
156.700	1.027
157.727	1.040
158.767	1.037
159.803	1.027
160.830	1.047
161.877	1.030
162.907	1.017
163.923	1.020
164.943	1.010
165.953	1.020
166.973	1.033
168.007	1.010
169.017	1.003
170.020	1.070
171.090	1.040
172.130	1.027
173.157	1.060
174.217	1.080
175.297	1.013
176.310	1.020
177.330	1.037
178.367	0.993
179.360	1.013
180.373	1.027
181.400	1.020
182.420	1.040
183.460	1.030
184.490	1.023
185.513	1.073
186.587	1.037
187.623	1.027
188.650	1.010
189.660	1.050
190.710	1.027
191.737	1.027
192.763	1.043
193.807	1.030
194.837	1.030
195.867	1.010
196.877	1.030
197.907	1.023
198.930	1.017
199.947	1.030
200.977	1.023
202.000	1.037
203.037	1.047
204.083	1.043
205.127	1.023
206.150	1.093
207.243	1.067
208.310	1.040
209.350	1.057
210.407	1.067
211.473	1.023
212.497	1.040
213.537	1.023
214.560	1.043
215.603	1.027
216.630	1.033
217.663	1.023
218.687	1.050
219.737	1.053
220.790	1.030
221.820	1.027
222.847	1.043
223.890	1.017
224.907	1.043
225.950	1.037
226.987	1.060
228.047	1.040
229.087	1.057
230.143	1.057
231.200	1.037
232.237	1.017
233.253	1.023
234.277	1.010
235.287	1.027
236.313	1.030
237.343	1.020
238.363	1.027
239.390	1.040
240.430	1.017
241.447	1.020
242.467	1.030
243.497	1.027
244.523	1.027
245.550	1.030
246.580	1.023
247.603	1.047
248.650	1.050
249.700	1.030
250.730	1.073
251.803	1.060
252.863	1.050
253.913	1.043
254.957	1.043
256.000	1.067
257.067	1.063
258.130	1.027
259.157	1.047
260.203	1.047
261.250	1.050
262.300	1.037
263.337	1.030
264.367	1.040
265.407	1.020
266.427	1.043
267.470	1.030
268.500	1.027
269.527	1.010
270.537	1.020
271.557	1.047
272.603	1.013
273.617	1.013
274.630	1.037
275.667	1.033
276.700	1.047
277.747	1.037
278.783	1.043
279.827	1.053
280.880	1.017
281.897	1.027
282.923	1.053
283.977	1.033
