30.867	0.963
31.830	0.973
32.803	0.980
33.783	0.993
34.777	0.973
35.750	0.987
36.737	0.973
37.710	0.993
38.703	0.957
39.660	0.970
40.630	0.957
41.587	0.937
42.523	0.960
43.483	0.933
44.417	0.950
45.367	0.943
46.310	0.947
47.257	0.950
48.207	0.950
49.157	0.960
50.117	0.950
51.067	0.940
52.007	0.973
52.980	0.947
53.927	0.973
54.900	0.953
55.853	0.970
56.823	0.950
57.773	0.943
58.717	0.950
59.667	0.977
60.643	0.967
61.610	0.977
62.587	0.950
63.537	0.967
64.503	0.947
65.450	0.950
66.400	0.927
67.327	0.950
68.277	0.950
69.227	0.960
70.187	0.970
71.157	0.943
72.100	0.943
73.043	0.970
74.013	0.957
74.970	0.997
75.967	0.830
76.797	0.990
77.787	0.970
78.757	0.917
79.673	0.970
80.643	0.940
81.583	0.957
82.540	0.943
83.483	0.937
84.420	0.943
85.363	0.967
86.330	0.953
87.283	0.927
88.210	0.990
89.200	0.960
90.160	0.953
91.113	0.943
92.057	0.930
92.987	0.933
93.920	0.923
94.843	0.920
95.763	0.927
96.690	0.910
97.600	0.943
98.543	0.850
99.393	0.970
100.363	0.980
101.343	0.903
102.247	0.897
103.143	0.947
104.090	0.953
105.043	0.950
105.993	0.990
106.983	0.947
107.930	0.920
108.850	0.940
109.790	0.950
110.740	0.943
111.683	0.957
112.640	0.930
113.570	0.933
114.503	0.933
115.437	0.943
116.380	0.953
117.333	0.973
118.307	0.983
119.290	0.953
120.243	0.930
121.173	0.943
122.117	0.930
123.047	0.937
123.983	0.940
124.923	0.933
125.857	0.967
126.823	0.950
127.773	0.937
128.710	0.950
129.660	0.943
130.603	0.953
131.557	0.950
132.507	0.940
133.447	0.947
134.393	0.950
135.343	0.963
136.307	0.937
137.243	0.957
138.200	0.953
139.153	0.963
140.117	0.950
141.067	0.957
142.023	0.947
142.970	0.953
143.923	0.943
144.867	0.947
145.813	0.963
146.777	0.957
147.733	0.943
148.677	0.947
149.623	0.933
150.557	0.943
151.500	0.943
152.443	0.943
153.387	0.937
154.323	0.920
155.243	0.943
156.187	0.967
157.153	0.943
158.097	0.933
159.030	0.930
159.960	0.950
160.910	0.943
161.853	0.940
162.793	0.940
163.733	0.967
164.700	0.930
165.630	0.927
166.557	0.970
167.527	0.943
168.470	0.977
169.447	0.960
170.407	0.950
171.357	0.930
172.287	0.940
173.227	0.953
174.180	0.957
175.137	0.963
176.100	0.953
177.053	0.970
178.023	0.943
178.967	0.973
179.940	0.923
180.863	0.943
181.807	0.927
182.733	0.937
183.670	0.963
184.633	0.940
185.573	0.967
186.540	0.937
187.477	0.933
188.410	0.963
189.373	0.953
190.327	0.980
191.307	0.957
192.263	0.950
193.213	0.967
194.180	0.963
195.143	0.980
196.123	0.960
197.083	0.960
198.043	0.887
198.930	0.980
199.910	0.970
200.880	0.953
201.833	0.943
202.777	0.950
203.727	0.943
204.670	0.937
205.607	0.943
206.550	0.950
207.500	0.957
208.457	0.967
209.423	0.947
210.370	0.953
211.323	0.940
212.263	0.953
213.217	0.933
214.150	0.957
215.107	0.937
216.043	0.953
216.997	0.953
217.950	0.933
218.883	0.927
219.810	0.950
220.760	0.950
221.710	0.943
222.653	0.933
223.587	0.933
224.520	0.947
225.467	0.947
226.413	0.960
227.373	0.970
228.343	0.953
229.297	0.957
230.253	0.933
231.187	0.943
232.130	0.943
233.073	0.943
234.017	0.963
234.980	0.947
235.927	0.940
236.867	0.950
237.817	0.980
238.797	0.980
239.777	0.957
240.733	0.913
241.647	0.953
242.600	0.953
243.553	0.953
244.507	0.970
245.477	0.953
246.430	0.970
247.400	0.953
248.353	0.953
249.307	0.980
250.287	0.973
251.260	0.960
252.220	0.963
253.183	0.937
254.120	0.957
255.077	0.960
256.037	0.970
257.007	0.937
257.943	0.967
258.910	0.953
259.863	0.953
260.817	0.947
261.763	0.953
262.717	0.947
263.663	0.953
264.617	0.960
265.577	0.947
266.523	0.940
267.463	0.943
268.407	0.957
269.363	0.947
270.310	0.933
271.243	0.930
272.173	0.927
273.100	0.940
274.040	0.957
274.997	0.947
275.943	0.977
276.920	0.980
277.900	0.967
278.867	0.950
279.817	0.957
280.773	0.953
281.727	0.947
282.673	0.950
283.623	0.960
284.583	0.957
285.540	0.953
286.493	0.950
287.443	0.963
288.407	0.947
289.353	0.973
290.327	0.947
291.273	0.953
292.227	0.963
293.190	0.940
294.130	0.953
295.083	0.950
296.033	0.967
297.000	0.977
297.977	0.947
298.923	0.963
299.887	0.960
300.847	0.940
301.787	0.967
302.753	0.943
303.697	0.947
304.643	0.953
305.597	0.937
306.533	0.943
307.477	0.947
308.423	0.950
309.373	0.970
310.343	0.937
311.280	0.943
312.223	0.960
313.183	0.953
314.137	0.970
315.107	0.977
316.083	0.950
317.033	0.950
317.983	0.957
318.940	0.937
319.877	0.940
320.817	0.927
321.743	0.943
322.687	0.933
323.620	0.923
324.543	0.943
325.487	0.963
326.450	0.937
327.387	0.953
328.340	0.933
329.273	0.960
330.233	0.943
331.177	0.937
332.113	0.950
333.063	0.940
334.003	0.913
334.917	0.907
335.823	0.917
336.740	0.923
337.663	0.933
338.597	0.950
339.547	0.953
340.500	0.947
341.447	0.913
342.360	0.933
343.293	0.937
344.230	0.960
345.190	0.973
346.163	0.970
347.133	0.970
348.103	0.957
349.060	0.947
350.007	0.933
350.940	0.950
351.890	0.927
352.817	0.927
353.743	0.943
354.687	0.957
355.643	0.967
356.610	0.950
357.560	0.940
358.500	0.957
359.457	0.973
360.430	0.947
361.377	0.953
362.330	0.943
363.273	0.947
