30.290	1.127
31.417	1.100
32.517	1.153
33.670	1.100
34.770	1.217
35.987	1.177
37.163	1.140
38.303	1.190
39.493	1.190
40.683	1.153
41.837	1.153
42.990	1.173
44.163	1.157
45.320	1.103
46.423	1.203
47.627	1.117
48.743	1.157
49.900	1.193
51.093	1.197
52.290	1.177
53.467	1.263
54.730	1.233
55.963	1.147
57.110	1.160
58.270	1.177
59.447	1.183
60.630	1.197
61.827	1.253
63.080	1.150
64.230	1.133
65.363	1.160
66.523	1.117
67.640	1.203
68.843	1.160
70.003	1.140
71.143	1.130
72.273	1.143
73.417	1.100
74.517	1.147
75.663	1.140
76.803	1.203
78.007	1.163
79.170	1.187
80.357	1.163
81.520	1.107
82.627	1.183
83.810	1.150
84.960	1.153
86.113	1.130
87.243	1.193
88.437	1.193
89.630	1.127
90.757	1.193
91.950	1.133
93.083	1.177
94.260	1.247
95.507	1.240
96.747	1.253
98.000	1.203
99.203	1.183
100.387	1.217
101.603	1.197
102.800	1.227
104.027	1.197
105.223	1.160
106.383	1.170
107.553	1.177
108.730	1.153
109.883	1.173
111.057	1.130
112.187	1.120
113.307	1.153
114.460	1.183
115.643	1.157
116.800	1.187
117.987	1.213
119.200	1.190
120.390	1.253
121.643	1.137
122.780	1.167
123.947	1.140
125.087	1.197
126.283	1.153
127.437	1.190
128.627	1.120
129.747	1.190
130.937	1.137
132.073	1.190
133.263	1.193
134.457	1.160
135.617	1.167
136.783	1.140
137.923	1.130
139.053	1.143
140.197	1.160
141.357	1.103
142.460	1.147
143.607	1.200
144.807	1.130
145.937	1.140
147.077	1.187
148.263	1.140
149.403	1.250
150.653	1.167
151.820	1.187
153.007	1.293
154.300	1.140
155.440	1.223
156.663	1.237
157.900	1.193
159.093	1.157
160.250	1.210
161.460	1.143
162.603	1.163
163.767	1.203
164.970	1.213
166.183	1.223
167.407	1.187
168.593	1.183
169.777	1.197
170.973	1.217
172.190	1.200
173.390	1.153
174.543	1.160
175.703	1.183
176.887	1.167
178.053	1.207
179.260	1.163
180.423	1.177
181.600	1.190
182.790	1.227
184.017	1.167
185.183	1.197
186.380	1.190
187.570	1.210
188.780	1.157
189.937	0.993
190.930	1.217
192.147	1.223
193.370	1.187
194.557	1.193
195.750	1.197
196.947	1.167
198.113	1.157
199.270	1.223
200.493	1.213
201.707	1.173
202.880	1.163
204.043	1.137
205.180	1.213
206.393	1.150
207.543	1.180
208.723	1.227
209.950	1.193
211.143	1.207
212.350	1.137
213.487	1.157
214.643	1.203
215.847	1.200
217.047	1.183
218.230	1.170
219.400	1.200
220.600	1.193
221.793	1.253
223.047	1.223
224.270	1.200
225.470	1.147
226.617	1.163
227.780	1.163
228.943	1.183
230.127	1.233
231.360	1.250
232.610	1.253
233.863	1.273
235.137	1.260
236.397	1.180
237.577	1.190
238.767	1.213
239.980	1.183
241.163	1.270
242.433	1.170
243.603	1.200
244.803	1.153
245.957	1.187
247.143	1.170
248.313	1.183
249.497	1.153
250.650	1.157
251.807	1.170
252.977	1.200
254.177	1.167
255.343	1.163
256.507	1.130
257.637	1.147
